,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid,cluster_label
5787,0.12080775,0.064955492,0.166666667,0.335509608,0.074127051,0.046997948,0.33138455,0.072711971,0.054223401,0.324151221,0.173889608,0.52,0.065,0,0,0,0.257859622,2
2257,0.095151205,0.088271032,0.166666667,0.020981916,0.853773955,0.48433999,0.270338504,0.057277103,0.040084827,0.455270126,0.28622251,0.497142857,0.049,0.002321755,0,0,0.190984013,2
5196,0.111399709,0.126950316,0.166666667,0.162582598,0.077250386,0.860639749,0.292190808,0.071756752,0.048899404,0.236895734,0.195019405,0.52,0.194,0,0,0,0.214115988,0
1497,0.11631301,0.263892622,0.166666667,0.185522273,0.736470672,0.267856472,0.25832873,0.087462394,0.051660142,0.345874981,0.183807676,0.491428571,0.034,0.035344302,0,0,0.18044848,2
3973,0.090411929,0.120117948,0.166666667,0.196577749,0.058932367,0.440197824,0.251968798,0.056411331,0.037607793,0.319562475,0.186718413,0.514285714,0.338,0.005185862,0,0,0.169393229,0
2712,0.103431002,0.022667283,0.166666667,0.019077521,0.943478779,0.830276482,0.30680935,0.057564323,0.044515119,0.403352141,0.293122035,0.468571429,0.195,0.002180987,0,0,0.227202634,0
556,0.082342752,0.10927019,0.166666667,0.035851446,0.813359051,0.541454909,0.238413906,0.04997708,0.033491475,0.57108397,0.306705476,0.508571429,0.084,0.003100975,0,0,0.15552508,2
2362,0.223980022,0.039184928,0.166666667,0.471813007,0.588229566,0.145570544,0.56473066,0.138177144,0.122019507,0.326632748,0.228546787,0.337714286,0.044,0.01221816,0.699164345,0.383206107,0.520325279,1
2748,0.120076985,0.184754393,0.166666667,0.003943802,0.985405368,0.208440624,0.290689482,0.083175925,0.05380423,0.405445497,0.217335058,0.531428571,0.097,0,0,0,0.213288288,2
3220,0.070129234,0.170434851,0.166666667,0.052949933,0.218377972,0.648385877,0.199666104,0.045340939,0.027511515,0.3295579,0.255390254,0.56,0.373,0,0,0,0.108987283,0
3391,0.066832325,0.313558195,0.166666667,0.38662382,0.741098305,0.666721335,0.161899521,0.051732492,0.02595072,0.193281854,0.10338508,0.6,0,0,0,0,0.084564225,0
2253,0.077195759,0.16608831,0.166666667,0.073411983,0.939432782,0.0680619,0.214251433,0.050215855,0.03093397,0.29460857,0.212699439,0.525714286,0,0.002699573,0,0,0.126404405,2
2040,0.118710641,0.221272516,0.166666667,0.043078684,0.372449007,0.761628431,0.276280078,0.085477087,0.053023013,0.344114344,0.210219922,0.531428571,0.082,0,0,0,0.197015317,0
1546,0.092615581,0.283440177,0.166666667,0.172000889,0.809286817,0.430263084,0.212065309,0.070373277,0.038754159,0.429817143,0.212807245,0.431428571,0.203,0.00432663,0.740947075,0.541984733,0.127249173,1
538,0.097460661,0.237312189,0.166666667,0.099259818,0.761957334,0.270866754,0.233223248,0.070592756,0.04130752,0.573523907,0.253341958,0.388571429,0.052,0.008472273,0,0,0.149348768,2
1936,0.078995657,0.173238215,0.166666667,0.182518802,0.219350771,0.628941215,0.215969992,0.052016321,0.031822201,0.411476023,0.22606727,0.485714286,0.229,0,0,0,0.129181115,0
1381,0.070939535,0.145460763,0.166666667,0.022197252,0.980643917,0.685640726,0.206912503,0.04433983,0.027898655,0.471171309,0.251509271,0.502857143,0.196,0.001878123,0,0,0.117084245,0
3369,0.070731042,0.121000141,0.166666667,0.103866273,0.401665139,0.836007465,0.212069084,0.042632266,0.02779891,0.422691417,0.212807245,0.582857143,0.288,0.00299025,0,0,0.127794685,0
4199,0.096779281,0.25029579,0.166666667,0.113609186,0.67130422,0.673682789,0.228375069,0.071086035,0.040945721,0.329128138,0.130012937,0.6,0,0,0,0,0.146131645,0
2399,0.110968287,0.111639219,0.166666667,0.152255361,0.477070685,0.380850697,0.296048647,0.07013012,0.04865907,0.230338403,0.220892626,0.502857143,0.166,0,0,0,0.216939151,2
4900,0.073725744,0.211291561,0.166666667,0.067515436,0.631009633,0.261840466,0.197013533,0.050642163,0.02924037,0.342131895,0.213022855,0.588571429,0.282,0,0,0,0.106832055,2
3315,0.116411274,0.115918561,0.166666667,0.122988677,0.556348196,0.98440195,0.305753986,0.074312977,0.051715797,0.196553589,0.225959465,0.497142857,0.052,0.005850091,0,0,0.228085514,0
5948,0.073385095,0.115509129,0.166666667,0.106839963,0.230904049,0.488777531,0.21869683,0.04414138,0.029075457,0.186197718,0.222509702,0.577142857,0,0.002190128,0,0,0.129663619,0
5486,0.080758614,0.178425109,0.166666667,0.033160581,0.988526331,0.671595573,0.218053069,0.053667937,0.032698603,0.324927564,0.205907719,0.611428571,0,0,0,0,0.129580208,0
1783,0.080413506,0.1466479,0.166666667,0.020888616,0.264656689,0.51367622,0.225247112,0.051216933,0.032526546,0.4166193,0.298188875,0.514285714,0.237,0,0,0,0.136743343,0
2025,0.082569641,0.126790558,0.166666667,0.035276049,0.864181908,0.58808583,0.234472662,0.051367801,0.033605449,0.336780669,0.259055627,0.56,0.05,0.002741865,0,0,0.150300944,2
3759,0.08693603,0.204010674,0.166666667,0.153669361,0.315471012,0.241842534,0.223134512,0.060075921,0.035818853,0.394618275,0.251617076,0.531428571,0,0.001801341,0,0,0.140400623,2
2899,0.112098371,0.112160422,0.166666667,0.148548773,0.048463062,0.808424328,0.298185497,0.07096448,0.049289326,0.318786131,0.198684778,0.502857143,0.218,0,0,0,0.220602847,0
3971,0.068060353,0.197292577,0.166666667,0.060272257,0.453505009,0.497740247,0.189734131,0.045498393,0.026529372,0.338790845,0.216149202,0.605714286,0.18,0,0,0,0.09840504,0
2379,0.069519531,0.064378532,0.166666667,0.027488962,0.901812102,0.300791335,0.222375049,0.03821204,0.02722113,0.395644157,0.237602415,0.554285714,0.319,0.006847654,0,0,0.137718618,2
1028,0.105152799,0.028860471,0.166666667,0.034903622,0.083035681,0.393590914,0.308781859,0.059194713,0.045452539,0.512816603,0.266601984,0.438857143,0.1819,0.009329677,0.730733519,0.595419847,0.232176534,1
3355,0.069570737,0.125246292,0.166666667,0.059494201,0.30081931,0.438885883,0.208774251,0.042083709,0.027245488,0.433726588,0.227037516,0.56,0.197,0.019500305,0,0,0.118652512,2
4192,0.119050892,0.185390125,0.166666667,0.027047049,0.353857188,0.692365057,0.288546577,0.082475074,0.053217245,0.318300916,0.229517033,0.508571429,0.053,0,0,0,0.209285812,0
1159,0.088371167,0.12888228,0.166666667,0.219127334,0.010327003,0.014581033,0.245547181,0.055621905,0.036554601,0.447811681,0.228978008,0.474285714,0.249,0.0025,0,0,0.161208621,2
1854,0.072362988,0.092443517,0.166666667,0.044519303,0.530629155,0.970541511,0.221950325,0.041935168,0.028582094,0.287468981,0.270590772,0.548571429,0.319,0.002837782,0,0,0.13568594,0
3940,0.10715782,0.023377179,0.166666667,0.023787528,0.514593263,0.789302752,0.314843014,0.060039724,0.046551062,0.221604536,0.213669685,0.56,0.339,0,0,0,0.240495884,0
4219,0.100696069,0.216107651,0.166666667,0.102197292,0.613847758,0.647472888,0.245089819,0.071372464,0.043037451,0.325593002,0.175291074,0.588571429,0.068,0,0,0,0.164095947,0
850,0.07137522,0.097922051,0.166666667,0.034415011,0.392240554,0.020418567,0.2186491,0.041607102,0.028107387,0.50135167,0.329128935,0.481142857,0.335,0.005691651,0.797585887,0.735877863,0.133121995,1
4833,0.224144506,0.150380921,0.166666667,0.418049068,0.211217947,0.977140604,0.505510127,0.154961017,0.122140178,0.158415704,0.152220785,0.337142857,0.085,0.011085923,0,0,0.451713424,0
4177,0.120245241,0.193455259,0.166666667,0.014469722,0.094481432,0.456702574,0.288161386,0.084096795,0.053900659,0.33560229,0.21356188,0.537142857,0.051,0,0,0,0.208461961,0
524,0.07222043,0.113221119,0.166666667,0.087428696,0.56503488,0.73457543,0.216864291,0.043178011,0.028513456,0.55350533,0.238464856,0.533142857,0.221,0.012167581,0.882079851,0.854961832,0.133142527,1
5860,0.071144397,0.20845925,0.166666667,0.030386713,0.907532515,0.983617359,0.192926375,0.048514117,0.027996753,0.230698848,0.181328159,0.622857143,0.289,0,0,0,0.10134729,0
2603,0.079500014,0.259957824,0.166666667,0.217608999,0.341541745,0.374240637,0.195670827,0.058337207,0.032072282,0.340856473,0.218952135,0.565714286,0.0552,0.018281536,0,0,0.107843261,2
2961,0.08875666,0.041024536,0.166666667,0.229381802,0.150599323,0.326255263,0.269493714,0.049408087,0.036752921,0.435903123,0.189952566,0.457142857,0.222,0.001631664,0,0,0.191252213,2
3641,0.099955544,0.088468058,0.166666667,0.197443837,0.364691013,0.040793372,0.280280493,0.0605842,0.04263976,0.413264387,0.244394135,0.457142857,0.071,0.008830591,0,0,0.201900673,2
4835,0.223705702,0.118586859,0.166666667,0.284631141,0.227913694,0.095886424,0.521658982,0.149884865,0.121818341,0.158207755,0.233829237,0.36,0.07,0.005982937,0,0,0.472017103,2
3189,0.110792767,0.121893278,0.166666667,0.145588258,0.994882236,0.99950678,0.292532733,0.070891715,0.048561388,0.318176147,0.17119448,0.554285714,0,0,0,0,0.212899461,0
2289,0.089935857,0.261126654,0.166666667,0.169187566,0.43307221,0.7522799,0.213478158,0.066581121,0.037361375,0.434100897,0.221970677,0.531428571,0.049,0,0,0,0.132622808,0
4680,0.111602425,0.14007058,0.166666667,0.168765697,0.10511433,0.885786435,0.288533746,0.073037291,0.049012449,0.243466929,0.217227253,0.508571429,0.227,0,0,0,0.210245687,0
4072,0.119728228,0.197357227,0.166666667,0.029645792,0.400900895,0.528330008,0.285922587,0.084068073,0.053604512,0.325426642,0.234691677,0.514285714,0.16,0,0,0,0.204800832,0
2874,0.100392998,0.114132627,0.166666667,0.13230809,0.945202874,0.473040479,0.273820717,0.062946742,0.042874565,0.315902569,0.190168176,0.514285714,0.282,0.003429616,0,0,0.194261449,2
1227,0.098975311,0.044350061,0.166666667,0.047486705,0.855367741,0.580939789,0.290784435,0.056401722,0.042114923,0.437289451,0.303147909,0.468571429,0.249,0,0,0,0.212891761,2
4161,0.102464713,0.148985225,0.166666667,0.208877816,0.706164528,0.435988803,0.267870992,0.067238046,0.043991443,0.389544314,0.182190599,0.48,0.049,0.004570384,0,0,0.188439316,2
5,0.081445433,0.225857147,0.5,0.216064652,0.385135904,0.666266164,0.207542806,0.057480263,0.033041739,0.856445732,0.645213454,0.143428571,0.2679,0.004432968,0.763231198,0.609160305,0.12458,1
705,0.096994245,0.215918632,0.166666667,0.211519206,0.903816363,0.086322519,0.238389667,0.068555504,0.041059767,0.540931335,0.234476067,0.44,0.081,0.013422913,0,0,0.154144296,2
5757,0.072356845,0.067472887,0.166666667,0.098778301,0.173517525,0.735452504,0.227701743,0.040317603,0.028579135,0.324026451,0.192539888,0.617142857,0.305,0,0,0,0.141677463,0
1735,0.071389399,0.188271096,0.166666667,0.066166839,0.443904778,0.691471004,0.197998027,0.047405155,0.028114187,0.456642591,0.282233721,0.52,0.302,0.00412858,0,0,0.110660521,0
2819,0.071427715,0.179002,0.166666667,0.042573318,0.602129142,0.445005021,0.200192419,0.046839529,0.028132564,0.446730345,0.221323846,0.554285714,0.264,0,0,0,0.111300096,2
5910,0.072607184,0.099117634,0.166666667,0.068415581,0.257649394,0.235996342,0.220912488,0.042535185,0.028699767,0.27474249,0.181974989,0.617142857,0.343,0,0,0,0.135475486,2
3942,0.073686483,0.210043606,0.166666667,0.094356442,0.019344185,0.984214293,0.197232939,0.050530987,0.029221351,0.220176618,0.170224235,0.611428571,0.19,0,0,0,0.10741645,0
3865,0.1185201,0.205198919,0.166666667,0.052819844,0.617212875,0.349056639,0.281135653,0.083876526,0.052914332,0.387173693,0.203643812,0.485714286,0.043,0.005789153,0,0,0.200217041,2
5100,0.111037693,0.127676838,0.166666667,0.156630801,0.571997809,0.483116684,0.291241373,0.071563615,0.048697712,0.243466929,0.21334627,0.525714286,0.192,0.002602072,0,0,0.212372043,2
544,0.121210686,0.188257639,0.166666667,0.164037606,0.926772339,0.919271754,0.291676539,0.084336689,0.054454929,0.572262349,0.270590772,0.322285714,0.041,0.004387569,0.636954503,0.523664122,0.211418583,1
1751,0.071874171,0.223172549,0.166666667,0.050820505,0.657922689,0.274898697,0.190886789,0.050010014,0.02834692,0.442030693,0.259702458,0.565714286,0.307,0,0,0,0.100028359,2
616,0.224112855,0.153079353,0.166666667,0.323625041,0.12320585,0.855596902,0.504002554,0.155342857,0.122116955,0.100314696,0.421086675,0.285142857,0.047,0.062644729,0.628597957,0.328244275,0.453932174,1
575,0.11023997,0.213119402,0.166666667,0.149351211,0.832317123,0.074925461,0.263417754,0.078340075,0.048254109,0.475649148,0.278568348,0.348571429,0.055,0.012433882,0,0,0.180199529,2
4865,0.110942068,0.084824513,0.166666667,0.13722743,0.594109413,0.3364262,0.30426392,0.067797492,0.048644475,0.230033411,0.226714101,0.502857143,0.217,0,0,0,0.227162853,2
4811,0.078478907,0.232091652,0.166666667,0.067913676,0.009994673,0.205150767,0.200673318,0.055642733,0.031566513,0.336198411,0.139176369,0.645714286,0.068,0,0,0,0.114444843,2
548,0.094679161,0.288265081,0.166666667,0.057490857,0.809510699,0.439081732,0.21422052,0.072385759,0.039836168,0.571458278,0.271884433,0.446285714,0.289,0.001804997,0.767873723,0.551145038,0.128911631,1
639,0.119047959,0.087865058,0.166666667,0.196034259,0.652568644,0.082446554,0.32020226,0.07361117,0.05321557,0.559314045,0.288055196,0.342857143,0.055,0.004733699,0.699164345,0.709923664,0.243233069,1
5812,0.090366547,0.191219873,0.166666667,0.164923793,0.531878713,0.450602442,0.232891512,0.061693394,0.037584284,0.320740854,0.25,0.542857143,0.341,0.00175259,0,0,0.147122319,2
5413,0.104985443,0.094077276,0.166666667,0.030111026,0.065831781,0.915176002,0.28908378,0.064495923,0.045361182,0.215948318,0.221108236,0.548571429,0.276,0,0,0,0.20892265,0
1456,0.095365633,0.171145601,0.166666667,0.088847537,0.823048223,0.823920197,0.247823073,0.063850802,0.040197923,0.425949288,0.285252264,0.434285714,0.32,0.019378428,0,0,0.163531315,0
1915,0.073672007,0.503604067,0.166666667,0.18868746,0.946214048,0.933091029,0.128665981,0.069704013,0.029214339,0.327436818,0.15189737,0.670285714,0,0.002117367,0.791086351,0.621374046,0.031991916,1
1554,0.094911659,0.308911967,0.166666667,0.087795568,0.883607824,0.13263502,0.208909247,0.07416705,0.039958588,0.431744139,0.259486848,0.48,0.053,0.010335161,0,0,0.121224799,2
1657,0.088267288,0.204307837,0.166666667,0.133057887,0.265057736,0.523923465,0.225517353,0.061096431,0.03650121,0.394257829,0.269943941,0.475428571,0.248,0.001944546,0.891364903,0.93129771,0.137100089,1
5592,0.073575591,0.108378292,0.166666667,0.077518977,0.465290609,0.946667012,0.220746372,0.043809193,0.029167649,0.329225181,0.226282881,0.577142857,0.175,0.02559415,0,0,0.135519117,0
5904,0.055121491,0.07789841,0.166666667,0.404165532,0.392401532,0.580212263,0.189067156,0.029284297,0.020597988,0.147200311,0.231888745,0.617142857,0.198,0.002304936,0,0,0.098760759,0
3080,0.080736515,0.203678008,0.166666667,0.076997845,0.121625645,0.776606476,0.211756614,0.055402255,0.032687578,0.331263083,0.177447176,0.6,0,0,0,0,0.123394272,0
4060,0.117019071,0.145217169,0.166666667,0.023781037,0.065068564,0.694679024,0.29759285,0.077367637,0.052060423,0.335283435,0.222186287,0.514285714,0.088,0,0,0,0.217048228,0
513,0.113445941,0.041118094,0.166666667,0.056318578,0.746042399,0.298589193,0.323189338,0.065674218,0.050043891,0.579679204,0.314790858,0.333714286,0.03,0.013315661,0.626740947,0.389312977,0.247890005,1
4796,0.080759431,0.203753104,0.166666667,0.02586478,0.89056407,0.218913894,0.211780388,0.055424648,0.032699011,0.199201475,0.166774472,0.628571429,0.112,0.002489336,0,0,0.125048645,2
3888,0.094197834,0.243437093,0.166666667,0.05076549,0.323303862,0.657284105,0.225727336,0.068554978,0.039583058,0.313698307,0.199223803,0.565714286,0.059,0,0,0,0.138974926,0
3249,0.111655984,0.115279128,0.166666667,0.140091368,0.566946726,0.500830691,0.296319911,0.070925892,0.049042328,0.553741006,0.247520483,0.462857143,0,0.005786106,0,0,0.218091515,2
432,0.032007138,0.248091787,0.805555556,0.158545294,0.845350795,0.496817008,0.114992172,0.020718509,0.010968457,0.626772767,0.872897801,0.454857143,0.25,0.003211456,0.855153203,0.810687023,0.018759621,1
2645,0.111421259,0.107137753,0.166666667,0.141426011,0.978927623,0.104531766,0.298362477,0.070056664,0.048911418,0.376110795,0.228978008,0.462857143,0.144,0,0,0,0.221313771,2
588,0.117673224,0.041197932,0.166666667,0.158073328,0.492994348,0.63128712,0.332361594,0.068465305,0.052432067,0.566897259,0.2987279,0.331428571,0.041,0.015125533,0.677808728,0.561832061,0.259681846,1
4312,0.093066257,0.012748609,0.166666667,0.135674404,0.122709542,0.44460122,0.286575237,0.050089767,0.038989764,0.426836538,0.208495041,0.548571429,0.089,0,0,0,0.206086654,0
3807,0.07538213,0.164296168,0.166666667,0.092381593,0.425425342,0.029644216,0.211185201,0.048775188,0.030045691,0.217875314,0.18919793,0.605714286,0.294,0,0,0,0.12447349,2
5460,0.118700193,0.157280499,0.166666667,0.188219179,0.310697108,0.534866562,0.296991226,0.079666949,0.053017052,0.176812277,0.312958172,0.491428571,0.051,0,0,0,0.21657599,0
1169,0.076332854,0.336488778,0.166666667,0.325354648,0.002374898,0.16543048,0.171894539,0.060977447,0.030510491,0.441836607,0.136589047,0.527428571,0.1751,0.003180987,0.802228412,0.690076336,0.09223168,1
847,0.116438625,0.180424279,0.166666667,0.014726555,0.577305551,0.348022389,0.285205981,0.080098879,0.051731291,0.567839962,0.336028461,0.457142857,0.069,0,0,0,0.203985964,2
3194,0.106348197,0.065716875,0.166666667,0.011940802,0.762854487,0.165604401,0.300387411,0.063059492,0.04610659,0.32343033,0.208495041,0.531428571,0.264,0,0,0,0.220800469,2
1501,0.097092833,0.09702818,0.166666667,0.0594736,0.56767213,0.762249708,0.271922568,0.059294864,0.041112101,0.563375986,0.293337646,0.474285714,0.034,0.027909811,0,0,0.19330029,0
62,0.079925595,0.14008874,0.513888889,0.084198983,0.938209989,0.82224094,0.22590278,0.05041496,0.032283706,0.794767998,0.271021992,0.248571429,0.125,0.005666057,0.850510678,0.763358779,0.138506537,1
1586,0.087649877,0.16999914,0.166666667,0.114389229,0.993239175,0.271098905,0.233350284,0.058121447,0.036184312,0.429817143,0.226714101,0.457142857,0.216,0.004857404,0,0,0.152184764,2
2461,0.080639419,0.157223788,0.166666667,0.043161415,0.277167341,0.149269576,0.223073465,0.052111679,0.03263915,0.289146438,0.184993532,0.6,0.186,0,0,0,0.138126693,2
1817,0.068089789,0.197740062,0.166666667,0.043058374,0.692978503,0.207063969,0.189689482,0.045548201,0.026543282,0.574383431,0.20720138,0.605714286,0,0,0,0,0.098197666,2
4178,0.087481426,0.702682457,0.305555556,0.005809518,0.347758509,0.772608811,0.093877255,0.096945374,0.036097982,0.424770909,0.6525442,0.691428571,0,0.107251676,0,0,0.00041761,0
1475,0.074069947,0.210863222,0.166666667,0.092301809,0.918153685,0.972209568,0.197745136,0.050873691,0.02940725,0.41230782,0.210758948,0.554285714,0.187,0.00234674,0,0,0.10675121,0
108,0.095295331,0.333918324,0.222222222,0.114610909,0.007778281,0.159592086,0.202612765,0.076415714,0.040160834,0.751167981,0.224342389,0.317142857,0.056,0.008038391,0.646239554,0.622900763,0.117057938,1
517,0.086900182,0.254738504,0.166666667,0.098225552,0.566578161,0.326213202,0.209876114,0.063741407,0.035800526,0.578847407,0.309831824,0.445714286,0.246,0.008720293,0,0,0.121630949,2
684,0.071789642,0.218641818,0.166666667,0.052882083,0.653400866,0.224174314,0.191774483,0.04965441,0.028306303,0.476855253,0.319210867,0.502857143,0.2807,0.03071298,0,0,0.100544356,2
5921,0.110972278,0.123577245,0.166666667,0.114948334,0.644733961,0.413510115,0.292374819,0.071163455,0.048661292,0.339581052,0.221323846,0.491428571,0.032,0,0,0,0.214169884,2
